what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969515594
activated,view,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.toconsole.MaudeConsoleView",1352969517205
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352969520615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969527105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969548510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969560356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969561299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969577924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969578616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969579221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969582118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969583687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969591985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969593287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969620119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969621778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969627473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969629188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969637813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969640089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969648882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969648958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969649054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352969651924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352970360228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352970362173
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1352970363335
