what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641499762
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641500891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641528802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641529490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641535010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641566085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641574318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641581445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641581838
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352641586377
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352641589348
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352641590471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352641593544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641594596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641605493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352641618251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641619118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641644588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641675806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641683022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641692356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641725813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641737202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641808523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352641839514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642034600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352642070794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352642074281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1352642078598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1352642080185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352642080458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642088404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642089402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642090289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642095110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642098900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642103166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642129308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642217516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642218190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642222714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642223952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352642224379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352642256148
