what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983787217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983791980
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983792003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983794908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983796967
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983796996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983805127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983808459
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983813584
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983817373
closed,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983817374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983819804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983823969
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983823991
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983826177
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983827290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983830269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983855248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983857806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983863631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983863953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983898972
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983902060
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352983908261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983911710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983913615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983914364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983917766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983919246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983921252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983925328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983933096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983938618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983948449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983952282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983971174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983978990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983996821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352983997394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984100454
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1352984106460
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1352984111359
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1352984113480
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1352984116101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352984123801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984124284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984128677
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1352984133928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352984138871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984145538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984150371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984157793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984160873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352984185602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984186034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984194313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1352984223838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984235925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984241503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984242095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984251410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984296340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984335736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984341241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984342843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984343867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1352984369903
