what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354796902157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354796906182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354796923562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354796930955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354796931857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354796943156
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1354796946964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354796947267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354796951964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354796952094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354796952252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354796953042
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354796954510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354796958430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354796962930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354796965474
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354796969892
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354796970002
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354796971091
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354796971236
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354796974690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354796985731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797001592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797003210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797005254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797018051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797029579
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797030484
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797034607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797044537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797044738
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797045344
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797047559
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797048096
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797054752
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797062895
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797063472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797074200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797082197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797084006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797092920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797093750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797100125
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797106617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354797113474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354797124724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354797125410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354797146577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797150106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354797157235
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797163688
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354797169008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354797179927
