what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1353233114834
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1353233114834
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1353233114835
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1353233114835
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1353233114836
os,sysinfo,,,"win32",1353233114840
arch,sysinfo,,,"x86_64",1353233114840
ws,sysinfo,,,"win32",1353233114840
locale,sysinfo,,,"cs_CZ",1353233114840
processors,sysinfo,,,"4",1353233114840
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1353233114840
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1353233114840
java.specification.name,sysinfo,,,"Java Platform API Specification",1353233114840
java.specification.vendor,sysinfo,,,"Oracle Corporation",1353233114840
java.specification.version,sysinfo,,,"1.7",1353233114840
java.vendor,sysinfo,,,"Oracle Corporation",1353233114840
java.version,sysinfo,,,"1.7.0_07",1353233114840
java.vm.info,sysinfo,,,"mixed mode",1353233114840
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1353233114840
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1353233114840
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1353233114840
java.vm.specification.version,sysinfo,,,"1.7",1353233114840
java.vm.vendor,sysinfo,,,"Oracle Corporation",1353233114840
java.vm.version,sysinfo,,,"23.3-b01",1353233114840
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1353233119491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353233126174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234200480
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1353234202559
started,bundle,org.antlr.eclipse.ui,3.0.5,"org.antlr.eclipse.ui",1353234202597
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1353234202623
error,log,,,"Exception in Decorator. The 'ANTLR' decorator will be disabled.",1353234202626
error,log,,,"org/antlr/eclipse/core/AntlrCorePlugin",1353234202627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234209706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234218632
opened,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1353234218726
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1353234218759
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.openLocalFile",1353234218769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353234242587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234244315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234246909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234254941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234306515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234307002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234310683
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1353234314163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1353234315335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353234320602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234321256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234326158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234332939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234463798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1353234466394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353234470984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353234472407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234474108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234482309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353234489443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353260979488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353261011749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353363799576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353363811538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353390384046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353390389893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452565998
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1353452566283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452568320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452573619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452589120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452597353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1353452598716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1353452599081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452603537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452612110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1353452613303
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1353452615084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353452619646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452621615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353452627233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1353452628244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353452628606
