what,kind,bundleId,bundleVersion,description,time
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354781590988
activated,editor,es.upv.dsic.issi.moment.mdt.maudesimpleGUI,2.0.6,"es.upv.dsic.issi.moment.maudesimpleGUI.ui.editors.MaudeEditor",1354781629949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354781655191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781656050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781657946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354781662566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781662983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781667243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354781673780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781674362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781676541
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1354781690150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354781690403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781690882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781692336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1354781700685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354781700925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781701395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354781702742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354781706731
