what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479856752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479860716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479864291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479864420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479864566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479864711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354479865382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479865891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479883320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479896395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479899095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479904126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479913890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479916251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479916913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479917923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479921249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479926104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479926504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479927465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479931099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479934778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479934941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479935091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479935252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354479935853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479936278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354479941332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479944198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479944336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479944465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354479944605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354479944925
